"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display","Numeric","Low","High","Comments"
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SEN","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","SEN","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SEN","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SLE","MLE","38","38.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","SLE","MLE","38","38.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SLE","MLE","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SLE","FMLE","38","38.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","SLE","FMLE","39","39.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SLE","FMLE","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","SLE","BTSX","38","38.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","SLE","BTSX","39","39.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","SLE","BTSX","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SOM","MLE","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SOM","MLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SOM","MLE","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SOM","FMLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SOM","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SOM","FMLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SOM","BTSX","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SOM","BTSX","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SOM","BTSX","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SSD","MLE","41","41.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SSD","MLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SSD","MLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SSD","FMLE","44","44.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SSD","FMLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SSD","FMLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","SSD","BTSX","42","42.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SSD","BTSX","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","SSD","BTSX","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TCD","MLE","43","43.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TCD","MLE","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TCD","MLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TCD","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TCD","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TCD","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TCD","BTSX","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TCD","BTSX","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TCD","BTSX","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TGO","MLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TGO","MLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TGO","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TGO","FMLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TGO","FMLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TGO","FMLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TGO","BTSX","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TGO","BTSX","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TGO","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","TJK","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","TJK","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","TJK","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","TJK","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","TJK","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","TJK","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","TJK","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","TJK","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","TJK","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TZA","MLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TZA","MLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TZA","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TZA","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TZA","FMLE","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TZA","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","TZA","BTSX","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TZA","BTSX","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TZA","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","UGA","MLE","44","44.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","UGA","MLE","44","44.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","UGA","MLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","UGA","FMLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","UGA","FMLE","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","UGA","FMLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","UGA","BTSX","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","UGA","BTSX","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","UGA","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","UZB","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","UZB","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","UZB","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","UZB","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","UZB","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","UZB","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LI","UZB","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","UZB","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","UZB","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","VNM","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","VNM","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LI","VNM","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","VNM","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","VNM","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LI","VNM","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","VNM","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","VNM","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LI","VNM","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","YEM","MLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","YEM","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","YEM","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","YEM","FMLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","YEM","FMLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","YEM","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","YEM","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","YEM","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","YEM","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZMB","MLE","40","40.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZMB","MLE","40","40.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZMB","MLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZMB","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZMB","FMLE","43","43.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZMB","FMLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZMB","BTSX","43","43.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZMB","BTSX","41","41.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZMB","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZWE","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZWE","MLE","42","42.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","MLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZWE","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZWE","FMLE","42","42.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZWE","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZWE","BTSX","42","42.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","AGO","MLE","41","41.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","AGO","MLE","44","44.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","AGO","MLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","AGO","FMLE","45","45.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","AGO","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","AGO","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","AGO","BTSX","43","43.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","AGO","BTSX","46","46.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","AGO","BTSX","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ALB","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ALB","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ALB","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ALB","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ALB","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ALB","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ALB","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ALB","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ALB","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ARM","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ARM","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ARM","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ARM","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ARM","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ARM","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ARM","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ARM","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ARM","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","AZE","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","AZE","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","AZE","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","AZE","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","AZE","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","AZE","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","AZE","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","AZE","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","AZE","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BLZ","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BLZ","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BLZ","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BLZ","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BLZ","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BLZ","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BLZ","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BLZ","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BLZ","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BOL","MLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BOL","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BOL","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BOL","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BOL","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BOL","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BOL","BTSX","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BOL","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BOL","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","BTN","MLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","BTN","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","BTN","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","BTN","FMLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","BTN","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","BTN","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","BTN","BTSX","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","BTN","BTSX","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","BTN","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","CHN","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","CHN","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","CHN","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","CHN","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","CHN","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","CHN","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","CHN","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","CHN","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","CHN","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CIV","MLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CIV","MLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CIV","MLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CIV","FMLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CIV","FMLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CIV","FMLE","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CIV","BTSX","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CIV","BTSX","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CIV","BTSX","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CMR","MLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CMR","MLE","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CMR","MLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CMR","FMLE","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CMR","FMLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CMR","FMLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CMR","BTSX","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CMR","BTSX","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CMR","BTSX","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","COG","MLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","COG","MLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","COG","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","COG","FMLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","COG","FMLE","53","53.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","COG","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","COG","BTSX","56","56.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","COG","BTSX","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","COG","BTSX","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CPV","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CPV","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CPV","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CPV","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CPV","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CPV","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CPV","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","CPV","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CPV","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","DJI","MLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","DJI","MLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","DJI","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","DJI","FMLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","DJI","FMLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","DJI","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","DJI","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","DJI","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","DJI","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","ECU","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","ECU","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","ECU","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","ECU","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","ECU","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","ECU","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","ECU","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","ECU","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","ECU","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","EGY","MLE","63","63.00000",,,
